SAMPLENAME,TITLE,panelnbr,cellnbr,pname,cellname,Value
META-8019,beta-hydroxypyruvic acid,5,2,Breast,NCI/ADR-RES,0.618
META-8017,beta-nicotinamide adenine dinucleotide,5,2,Breast,NCI/ADR-RES,0.593
META-8018,beta-nicotinamide adenine dinucleotide,5,2,Breast,NCI/ADR-RES,0.694
META-8019,beta-nicotinamide adenine dinucleotide,5,2,Breast,NCI/ADR-RES,0.688
META-8017,biotin,5,2,Breast,NCI/ADR-RES,0.111
META-8018,biotin,5,2,Breast,NCI/ADR-RES,0.111
META-8019,biotin,5,2,Breast,NCI/ADR-RES,0.111
META-8017,caffeine,5,2,Breast,NCI/ADR-RES,0.274
META-8018,caffeine,5,2,Breast,NCI/ADR-RES,0.274
META-8019,caffeine,5,2,Breast,NCI/ADR-RES,1.797
META-8017,carnitine,5,2,Breast,NCI/ADR-RES,0.056
META-8018,carnitine,5,2,Breast,NCI/ADR-RES,0.056
META-8019,carnitine,5,2,Breast,NCI/ADR-RES,0.634
META-8017,cytidine,5,2,Breast,NCI/ADR-RES,0.035
META-8018,cytidine,5,2,Breast,NCI/ADR-RES,0.035
META-8019,cytidine,5,2,Breast,NCI/ADR-RES,0.035
META-8017,cytidine 5'-monophosphate,5,2,Breast,NCI/ADR-RES,0.092
META-8018,cytidine 5'-monophosphate,5,2,Breast,NCI/ADR-RES,0.327
META-8019,cytidine 5'-monophosphate,5,2,Breast,NCI/ADR-RES,0.092
META-8017,DL-homocysteine,5,2,Breast,NCI/ADR-RES,0.098
META-8018,DL-homocysteine,5,2,Breast,NCI/ADR-RES,1.112
META-8019,DL-homocysteine,5,2,Breast,NCI/ADR-RES,1.470
META-8017,erythrose-4-phosphate,5,2,Breast,NCI/ADR-RES,0.959
META-8018,erythrose-4-phosphate,5,2,Breast,NCI/ADR-RES,1.012
META-8019,erythrose-4-phosphate,5,2,Breast,NCI/ADR-RES,1.858
META-8017,ethylmalonic acid,5,2,Breast,NCI/ADR-RES,0.184
META-8018,ethylmalonic acid,5,2,Breast,NCI/ADR-RES,0.184
META-8019,ethylmalonic acid,5,2,Breast,NCI/ADR-RES,0.184
META-8017,gamma-glu-cys,5,2,Breast,NCI/ADR-RES,0.284
META-8018,gamma-glu-cys,5,2,Breast,NCI/ADR-RES,0.284
META-8019,gamma-glu-cys,5,2,Breast,NCI/ADR-RES,0.284
META-8017,gamma-L-glutamyl-L-glutamine,5,2,Breast,NCI/ADR-RES,0.206
META-8018,gamma-L-glutamyl-L-glutamine,5,2,Breast,NCI/ADR-RES,0.206
META-8019,gamma-L-glutamyl-L-glutamine,5,2,Breast,NCI/ADR-RES,0.206
META-8017,gamma-L-glutamyl-L-tyrosine,5,2,Breast,NCI/ADR-RES,0.185
META-8018,gamma-L-glutamyl-L-tyrosine,5,2,Breast,NCI/ADR-RES,1.758
META-8019,gamma-L-glutamyl-L-tyrosine,5,2,Breast,NCI/ADR-RES,0.479
META-8017,"glutathione, reduced",5,2,Breast,NCI/ADR-RES,1.148
META-8018,"glutathione, reduced",5,2,Breast,NCI/ADR-RES,1.275
META-8019,"glutathione, reduced",5,2,Breast,NCI/ADR-RES,1.216
META-8017,glyceric acid,5,2,Breast,NCI/ADR-RES,0.185
META-8018,glyceric acid,5,2,Breast,NCI/ADR-RES,1.412
META-8019,glyceric acid,5,2,Breast,NCI/ADR-RES,1.103
META-8017,guanine,5,2,Breast,NCI/ADR-RES,0.072
META-8018,guanine,5,2,Breast,NCI/ADR-RES,0.072
META-8019,guanine,5,2,Breast,NCI/ADR-RES,0.072
META-8017,guanosine,5,2,Breast,NCI/ADR-RES,1.404
META-8018,guanosine,5,2,Breast,NCI/ADR-RES,1.203
META-8019,guanosine,5,2,Breast,NCI/ADR-RES,1.238
META-8017,guanosine 5'- monophosphate,5,2,Breast,NCI/ADR-RES,0.941
META-8018,guanosine 5'- monophosphate,5,2,Breast,NCI/ADR-RES,0.903
META-8019,guanosine 5'- monophosphate,5,2,Breast,NCI/ADR-RES,0.897
META-8017,homogentisate,5,2,Breast,NCI/ADR-RES,0.089
META-8018,homogentisate,5,2,Breast,NCI/ADR-RES,0.089
META-8019,homogentisate,5,2,Breast,NCI/ADR-RES,0.089
META-8017,hypoxanthine,5,2,Breast,NCI/ADR-RES,2.427
META-8018,hypoxanthine,5,2,Breast,NCI/ADR-RES,2.601
META-8019,hypoxanthine,5,2,Breast,NCI/ADR-RES,2.270
META-8017,inosine,5,2,Breast,NCI/ADR-RES,1.802
META-8018,inosine,5,2,Breast,NCI/ADR-RES,1.713
META-8019,inosine,5,2,Breast,NCI/ADR-RES,2.097
META-8017,"Isobar 13 includes 5-keto-D-gluconic acid, 2-keto-L-gulonic acid, D-glucuronic acid",5,2,Breast,NCI/ADR-RES,1.275
META-8018,"Isobar 13 includes 5-keto-D-gluconic acid, 2-keto-L-gulonic acid, D-glucuronic acid",5,2,Breast,NCI/ADR-RES,1.268
META-8019,"Isobar 13 includes 5-keto-D-gluconic acid, 2-keto-L-gulonic acid, D-glucuronic acid",5,2,Breast,NCI/ADR-RES,1.347
META-8017,"Isobar 18 includes D-fructose 1-phosphate, beta-D-fructose 6-phosphate",5,2,Breast,NCI/ADR-RES,0.970
META-8018,"Isobar 18 includes D-fructose 1-phosphate, beta-D-fructose 6-phosphate",5,2,Breast,NCI/ADR-RES,0.651
META-8019,"Isobar 18 includes D-fructose 1-phosphate, beta-D-fructose 6-phosphate",5,2,Breast,NCI/ADR-RES,0.584
META-8017,"Isobar 19 includes D-saccharic acid, 2-deoxy-D-galactose, 2-deoxy-D-glucose, L-fucose, L-rhamnose",5,2,Breast,NCI/ADR-RES,1.365
META-8018,"Isobar 19 includes D-saccharic acid, 2-deoxy-D-galactose, 2-deoxy-D-glucose, L-fucose, L-rhamnose",5,2,Breast,NCI/ADR-RES,1.259
META-8019,"Isobar 19 includes D-saccharic acid, 2-deoxy-D-galactose, 2-deoxy-D-glucose, L-fucose, L-rhamnose",5,2,Breast,NCI/ADR-RES,1.289
META-8017,"Isobar 22 includes glutamic acid, O-acetyl-L-serine",5,2,Breast,NCI/ADR-RES,0.302
META-8018,"Isobar 22 includes glutamic acid, O-acetyl-L-serine",5,2,Breast,NCI/ADR-RES,0.425
META-8019,"Isobar 22 includes glutamic acid, O-acetyl-L-serine",5,2,Breast,NCI/ADR-RES,0.350
META-8017,"Isobar 25 includes L-gulono-1,4-lactone, glucono-gamma-lactone",5,2,Breast,NCI/ADR-RES,1.059
META-8018,"Isobar 25 includes L-gulono-1,4-lactone, glucono-gamma-lactone",5,2,Breast,NCI/ADR-RES,1.000
META-8019,"Isobar 25 includes L-gulono-1,4-lactone, glucono-gamma-lactone",5,2,Breast,NCI/ADR-RES,0.542
META-8017,"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",5,2,Breast,NCI/ADR-RES,0.086
META-8018,"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",5,2,Breast,NCI/ADR-RES,0.086
META-8019,"Isobar 27 includes L-kynurenine, alpha-2-diamino-gamma-oxobenzenebutanoic acid",5,2,Breast,NCI/ADR-RES,0.086
META-8017,"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",5,2,Breast,NCI/ADR-RES,0.584
META-8018,"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",5,2,Breast,NCI/ADR-RES,0.593
META-8019,"Isobar 3 includes inositol 1-phosphate, mannose 6-phosphate, glucose 6-phosphate, D-mannose 1-phosphate, alpha-D-glucose 1-phosphate, alpha-D-galactose 1 phosphate",5,2,Breast,NCI/ADR-RES,0.436
META-8017,"Isobar 35 includes D-arabinose 5-phosphate, D-ribulose 5-phosphate, alpha-D-ribose-5-phosphate",5,2,Breast,NCI/ADR-RES,0.883
META-8018,"Isobar 35 includes D-arabinose 5-phosphate, D-ribulose 5-phosphate, alpha-D-ribose-5-phosphate",5,2,Breast,NCI/ADR-RES,1.000
META-8019,"Isobar 35 includes D-arabinose 5-phosphate, D-ribulose 5-phosphate, alpha-D-ribose-5-phosphate",5,2,Breast,NCI/ADR-RES,0.694
META-8017,"Isobar 36 includes D-sorbitol 6-phosphate, mannitol-1-phosphate",5,2,Breast,NCI/ADR-RES,1.587
META-8018,"Isobar 36 includes D-sorbitol 6-phosphate, mannitol-1-phosphate",5,2,Breast,NCI/ADR-RES,0.911
META-8019,"Isobar 36 includes D-sorbitol 6-phosphate, mannitol-1-phosphate",5,2,Breast,NCI/ADR-RES,0.568
META-8017,"Isobar 37 includes mannitol, dulcitol",5,2,Breast,NCI/ADR-RES,0.934
META-8018,"Isobar 37 includes mannitol, dulcitol",5,2,Breast,NCI/ADR-RES,0.446
META-8019,"Isobar 37 includes mannitol, dulcitol",5,2,Breast,NCI/ADR-RES,1.149
META-8017,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",5,2,Breast,NCI/ADR-RES,0.677
META-8018,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",5,2,Breast,NCI/ADR-RES,0.690
META-8019,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",5,2,Breast,NCI/ADR-RES,0.707
META-8017,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",5,2,Breast,NCI/ADR-RES,0.708
META-8018,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",5,2,Breast,NCI/ADR-RES,1.252
META-8019,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",5,2,Breast,NCI/ADR-RES,1.060
META-8017,"Isobar 6 includes valine, betaine",5,2,Breast,NCI/ADR-RES,0.593
META-8018,"Isobar 6 includes valine, betaine",5,2,Breast,NCI/ADR-RES,0.608
META-8019,"Isobar 6 includes valine, betaine",5,2,Breast,NCI/ADR-RES,0.578
META-8017,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",5,2,Breast,NCI/ADR-RES,1.886
META-8018,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",5,2,Breast,NCI/ADR-RES,1.725
META-8019,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",5,2,Breast,NCI/ADR-RES,1.569
META-8017,Kynurenic acid,5,2,Breast,NCI/ADR-RES,0.596
META-8018,Kynurenic acid,5,2,Breast,NCI/ADR-RES,0.622
META-8019,Kynurenic acid,5,2,Breast,NCI/ADR-RES,0.449
META-8017,L-alpha-glycerophosphorylcholine,5,2,Breast,NCI/ADR-RES,0.348
META-8018,L-alpha-glycerophosphorylcholine,5,2,Breast,NCI/ADR-RES,0.295
META-8019,L-alpha-glycerophosphorylcholine,5,2,Breast,NCI/ADR-RES,0.245
META-8017,L-beta-imidazolelactic acid,5,2,Breast,NCI/ADR-RES,0.147
META-8018,L-beta-imidazolelactic acid,5,2,Breast,NCI/ADR-RES,0.315
META-8019,L-beta-imidazolelactic acid,5,2,Breast,NCI/ADR-RES,0.147
META-8017,malonic acid,5,2,Breast,NCI/ADR-RES,1.049
META-8018,malonic acid,5,2,Breast,NCI/ADR-RES,1.286
META-8019,malonic acid,5,2,Breast,NCI/ADR-RES,1.021
META-8017,methionine,5,2,Breast,NCI/ADR-RES,0.678
META-8018,methionine,5,2,Breast,NCI/ADR-RES,0.701
META-8019,methionine,5,2,Breast,NCI/ADR-RES,0.653
META-8017,N('6)-trimethyl-l-lysine,5,2,Breast,NCI/ADR-RES,0.049
META-8018,N('6)-trimethyl-l-lysine,5,2,Breast,NCI/ADR-RES,0.049
META-8019,N('6)-trimethyl-l-lysine,5,2,Breast,NCI/ADR-RES,0.049
META-8017,"N,N-dimethylarginine",5,2,Breast,NCI/ADR-RES,1.019
META-8018,"N,N-dimethylarginine",5,2,Breast,NCI/ADR-RES,1.107
META-8019,"N,N-dimethylarginine",5,2,Breast,NCI/ADR-RES,0.723
META-8017,N-acetyl-D-galactosamine,5,2,Breast,NCI/ADR-RES,0.060
META-8018,N-acetyl-D-galactosamine,5,2,Breast,NCI/ADR-RES,0.060
META-8019,N-acetyl-D-galactosamine,5,2,Breast,NCI/ADR-RES,0.060
META-8017,N-formyl-L-methionine,5,2,Breast,NCI/ADR-RES,0.290
META-8018,N-formyl-L-methionine,5,2,Breast,NCI/ADR-RES,0.290
META-8019,N-formyl-L-methionine,5,2,Breast,NCI/ADR-RES,0.290
META-8017,niacinamide,5,2,Breast,NCI/ADR-RES,0.287
META-8018,niacinamide,5,2,Breast,NCI/ADR-RES,0.349
META-8019,niacinamide,5,2,Breast,NCI/ADR-RES,0.282
META-8017,oxitryptan,5,2,Breast,NCI/ADR-RES,0.292
META-8018,oxitryptan,5,2,Breast,NCI/ADR-RES,0.292
META-8019,oxitryptan,5,2,Breast,NCI/ADR-RES,0.292
META-8017,pantothenic acid,5,2,Breast,NCI/ADR-RES,0.405
META-8018,pantothenic acid,5,2,Breast,NCI/ADR-RES,0.351
META-8019,pantothenic acid,5,2,Breast,NCI/ADR-RES,0.410
META-8017,phenylalanine,5,2,Breast,NCI/ADR-RES,0.677
META-8018,phenylalanine,5,2,Breast,NCI/ADR-RES,0.735
META-8019,phenylalanine,5,2,Breast,NCI/ADR-RES,0.733
META-8017,phosphoenolpyruvate,5,2,Breast,NCI/ADR-RES,0.344
META-8018,phosphoenolpyruvate,5,2,Breast,NCI/ADR-RES,0.678
META-8019,phosphoenolpyruvate,5,2,Breast,NCI/ADR-RES,0.366
META-8017,picolinic acid,5,2,Breast,NCI/ADR-RES,0.255
META-8018,picolinic acid,5,2,Breast,NCI/ADR-RES,0.682
META-8019,picolinic acid,5,2,Breast,NCI/ADR-RES,0.255
META-8017,porphobilinogen,5,2,Breast,NCI/ADR-RES,0.252
META-8018,porphobilinogen,5,2,Breast,NCI/ADR-RES,0.252
META-8019,porphobilinogen,5,2,Breast,NCI/ADR-RES,0.252
META-8017,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",5,2,Breast,NCI/ADR-RES,0.537
META-8018,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",5,2,Breast,NCI/ADR-RES,0.616
META-8019,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",5,2,Breast,NCI/ADR-RES,1.341
META-8017,X-1086,5,2,Breast,NCI/ADR-RES,0.068
META-8018,X-1086,5,2,Breast,NCI/ADR-RES,0.068
META-8019,X-1086,5,2,Breast,NCI/ADR-RES,0.068
META-8017,X-1104,5,2,Breast,NCI/ADR-RES,0.430
META-8018,X-1104,5,2,Breast,NCI/ADR-RES,0.455
META-8019,X-1104,5,2,Breast,NCI/ADR-RES,0.471
META-8017,X-1107,5,2,Breast,NCI/ADR-RES,0.406
META-8018,X-1107,5,2,Breast,NCI/ADR-RES,0.406
META-8019,X-1107,5,2,Breast,NCI/ADR-RES,0.406
META-8017,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,5,2,Breast,NCI/ADR-RES,0.388
META-8018,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,5,2,Breast,NCI/ADR-RES,0.367
META-8019,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,5,2,Breast,NCI/ADR-RES,0.346
META-8017,X-1113 - possible acetylcarnitine,5,2,Breast,NCI/ADR-RES,0.030
META-8018,X-1113 - possible acetylcarnitine,5,2,Breast,NCI/ADR-RES,0.030
META-8019,X-1113 - possible acetylcarnitine,5,2,Breast,NCI/ADR-RES,0.030
META-8017,X-1114,5,2,Breast,NCI/ADR-RES,0.933
META-8018,X-1114,5,2,Breast,NCI/ADR-RES,0.086
META-8019,X-1114,5,2,Breast,NCI/ADR-RES,1.000
META-8017,X-1122,5,2,Breast,NCI/ADR-RES,0.466
META-8018,X-1122,5,2,Breast,NCI/ADR-RES,0.466
META-8019,X-1122,5,2,Breast,NCI/ADR-RES,0.466
META-8017,X-1126,5,2,Breast,NCI/ADR-RES,0.109
META-8018,X-1126,5,2,Breast,NCI/ADR-RES,0.109
META-8019,X-1126,5,2,Breast,NCI/ADR-RES,0.109
META-8017,X-1129,5,2,Breast,NCI/ADR-RES,0.177
META-8018,X-1129,5,2,Breast,NCI/ADR-RES,0.177
META-8019,X-1129,5,2,Breast,NCI/ADR-RES,0.177
META-8017,X-1130,5,2,Breast,NCI/ADR-RES,0.432
META-8018,X-1130,5,2,Breast,NCI/ADR-RES,0.432
META-8019,X-1130,5,2,Breast,NCI/ADR-RES,0.432
META-8017,X-1213,5,2,Breast,NCI/ADR-RES,0.214
META-8018,X-1213,5,2,Breast,NCI/ADR-RES,0.214
META-8019,X-1213,5,2,Breast,NCI/ADR-RES,0.214
META-8017,X-1288,5,2,Breast,NCI/ADR-RES,0.026
META-8018,X-1288,5,2,Breast,NCI/ADR-RES,0.026
META-8019,X-1288,5,2,Breast,NCI/ADR-RES,0.128
META-8017,X-1330,5,2,Breast,NCI/ADR-RES,0.236
META-8018,X-1330,5,2,Breast,NCI/ADR-RES,0.236
META-8019,X-1330,5,2,Breast,NCI/ADR-RES,0.236
META-8017,X-1391,5,2,Breast,NCI/ADR-RES,0.208
META-8018,X-1391,5,2,Breast,NCI/ADR-RES,0.208
META-8019,X-1391,5,2,Breast,NCI/ADR-RES,0.208
META-8017,X-1455,5,2,Breast,NCI/ADR-RES,1.823
META-8018,X-1455,5,2,Breast,NCI/ADR-RES,1.201
META-8019,X-1455,5,2,Breast,NCI/ADR-RES,0.957
META-8017,X-1461,5,2,Breast,NCI/ADR-RES,0.437
META-8018,X-1461,5,2,Breast,NCI/ADR-RES,0.437
META-8019,X-1461,5,2,Breast,NCI/ADR-RES,0.437
META-8017,X-1465,5,2,Breast,NCI/ADR-RES,0.178
META-8018,X-1465,5,2,Breast,NCI/ADR-RES,0.178
META-8019,X-1465,5,2,Breast,NCI/ADR-RES,0.178
META-8017,X-1468,5,2,Breast,NCI/ADR-RES,1.000
META-8018,X-1468,5,2,Breast,NCI/ADR-RES,1.408
META-8019,X-1468,5,2,Breast,NCI/ADR-RES,2.161
META-8017,X-1496,5,2,Breast,NCI/ADR-RES,1.197
META-8018,X-1496,5,2,Breast,NCI/ADR-RES,1.417
META-8019,X-1496,5,2,Breast,NCI/ADR-RES,1.134
META-8017,X-1497,5,2,Breast,NCI/ADR-RES,0.557
META-8018,X-1497,5,2,Breast,NCI/ADR-RES,0.504
META-8019,X-1497,5,2,Breast,NCI/ADR-RES,0.683
META-8017,X-1498,5,2,Breast,NCI/ADR-RES,1.485
META-8018,X-1498,5,2,Breast,NCI/ADR-RES,0.600
META-8019,X-1498,5,2,Breast,NCI/ADR-RES,1.245
META-8017,X-1573,5,2,Breast,NCI/ADR-RES,0.091
META-8018,X-1573,5,2,Breast,NCI/ADR-RES,0.623
META-8019,X-1573,5,2,Breast,NCI/ADR-RES,0.451
META-8017,X-1575,5,2,Breast,NCI/ADR-RES,0.107
META-8018,X-1575,5,2,Breast,NCI/ADR-RES,0.107
META-8019,X-1575,5,2,Breast,NCI/ADR-RES,0.107
META-8017,X-1593,5,2,Breast,NCI/ADR-RES,1.406
META-8018,X-1593,5,2,Breast,NCI/ADR-RES,1.184
META-8019,X-1593,5,2,Breast,NCI/ADR-RES,1.448
META-8017,X-1595 - possible glutathione metabolite,5,2,Breast,NCI/ADR-RES,0.054
META-8018,X-1595 - possible glutathione metabolite,5,2,Breast,NCI/ADR-RES,0.054
META-8019,X-1595 - possible glutathione metabolite,5,2,Breast,NCI/ADR-RES,0.054
META-8017,X-1597,5,2,Breast,NCI/ADR-RES,0.615
META-8018,X-1597,5,2,Breast,NCI/ADR-RES,0.660
META-8019,X-1597,5,2,Breast,NCI/ADR-RES,0.654
META-8017,X-1609,5,2,Breast,NCI/ADR-RES,1.487
META-8018,X-1609,5,2,Breast,NCI/ADR-RES,1.376
META-8019,X-1609,5,2,Breast,NCI/ADR-RES,1.202
META-8017,X-1612,5,2,Breast,NCI/ADR-RES,0.239
META-8018,X-1612,5,2,Breast,NCI/ADR-RES,0.239
META-8019,X-1612,5,2,Breast,NCI/ADR-RES,0.239
META-8017,X-1616,5,2,Breast,NCI/ADR-RES,0.557
META-8018,X-1616,5,2,Breast,NCI/ADR-RES,0.513
META-8019,X-1616,5,2,Breast,NCI/ADR-RES,0.848
META-8017,X-1656,5,2,Breast,NCI/ADR-RES,1.506
META-8018,X-1656,5,2,Breast,NCI/ADR-RES,1.427
META-8019,X-1656,5,2,Breast,NCI/ADR-RES,1.361
META-8017,X-1677,5,2,Breast,NCI/ADR-RES,0.645
META-8018,X-1677,5,2,Breast,NCI/ADR-RES,0.703
META-8019,X-1677,5,2,Breast,NCI/ADR-RES,0.949
META-8017,X-1713,5,2,Breast,NCI/ADR-RES,3.437
META-8018,X-1713,5,2,Breast,NCI/ADR-RES,3.722
META-8019,X-1713,5,2,Breast,NCI/ADR-RES,3.591
META-8017,X-1733,5,2,Breast,NCI/ADR-RES,0.477
META-8018,X-1733,5,2,Breast,NCI/ADR-RES,0.477
META-8019,X-1733,5,2,Breast,NCI/ADR-RES,0.477
META-8017,X-1736 - retired - p-hydroxybenzaldehyde,5,2,Breast,NCI/ADR-RES,0.869
META-8018,X-1736 - retired - p-hydroxybenzaldehyde,5,2,Breast,NCI/ADR-RES,1.010
META-8019,X-1736 - retired - p-hydroxybenzaldehyde,5,2,Breast,NCI/ADR-RES,0.935
META-8017,X-1819,5,2,Breast,NCI/ADR-RES,0.504
META-8018,X-1819,5,2,Breast,NCI/ADR-RES,0.723
META-8019,X-1819,5,2,Breast,NCI/ADR-RES,0.484
META-8017,X-1843 - retired pieces of X-7147,5,2,Breast,NCI/ADR-RES,0.500
META-8018,X-1843 - retired pieces of X-7147,5,2,Breast,NCI/ADR-RES,0.500
META-8019,X-1843 - retired pieces of X-7147,5,2,Breast,NCI/ADR-RES,0.500
META-8017,X-2005,5,2,Breast,NCI/ADR-RES,0.160
META-8018,X-2005,5,2,Breast,NCI/ADR-RES,0.160
META-8019,X-2005,5,2,Breast,NCI/ADR-RES,0.160
META-8017,X-2008,5,2,Breast,NCI/ADR-RES,0.158
META-8018,X-2008,5,2,Breast,NCI/ADR-RES,0.158
META-8019,X-2008,5,2,Breast,NCI/ADR-RES,0.158
META-8017,X-2011,5,2,Breast,NCI/ADR-RES,0.016
META-8018,X-2011,5,2,Breast,NCI/ADR-RES,0.016
META-8019,X-2011,5,2,Breast,NCI/ADR-RES,0.016
META-8017,X-2026,5,2,Breast,NCI/ADR-RES,1.382
META-8018,X-2026,5,2,Breast,NCI/ADR-RES,1.311
META-8019,X-2026,5,2,Breast,NCI/ADR-RES,1.123
META-8017,X-2027,5,2,Breast,NCI/ADR-RES,0.199
META-8018,X-2027,5,2,Breast,NCI/ADR-RES,0.205
META-8019,X-2027,5,2,Breast,NCI/ADR-RES,0.157
META-8017,X-2041,5,2,Breast,NCI/ADR-RES,0.686
META-8018,X-2041,5,2,Breast,NCI/ADR-RES,0.882
META-8019,X-2041,5,2,Breast,NCI/ADR-RES,1.054
META-8017,X-2046,5,2,Breast,NCI/ADR-RES,0.479
META-8018,X-2046,5,2,Breast,NCI/ADR-RES,1.000
META-8019,X-2046,5,2,Breast,NCI/ADR-RES,1.036
META-8017,X-2053,5,2,Breast,NCI/ADR-RES,2.429
META-8018,X-2053,5,2,Breast,NCI/ADR-RES,2.589
META-8019,X-2053,5,2,Breast,NCI/ADR-RES,1.288
META-8017,X-2064,5,2,Breast,NCI/ADR-RES,0.893
META-8018,X-2064,5,2,Breast,NCI/ADR-RES,1.088
META-8019,X-2064,5,2,Breast,NCI/ADR-RES,0.938
META-8017,X-2074,5,2,Breast,NCI/ADR-RES,0.180
META-8018,X-2074,5,2,Breast,NCI/ADR-RES,0.180
META-8019,X-2074,5,2,Breast,NCI/ADR-RES,0.180
META-8017,X-2077,5,2,Breast,NCI/ADR-RES,0.195
META-8018,X-2077,5,2,Breast,NCI/ADR-RES,0.574
META-8019,X-2077,5,2,Breast,NCI/ADR-RES,0.195
META-8017,X-2088,5,2,Breast,NCI/ADR-RES,0.500
META-8018,X-2088,5,2,Breast,NCI/ADR-RES,0.500
META-8019,X-2088,5,2,Breast,NCI/ADR-RES,0.500
META-8017,X-2107,5,2,Breast,NCI/ADR-RES,2.994
META-8018,X-2107,5,2,Breast,NCI/ADR-RES,0.079
META-8019,X-2107,5,2,Breast,NCI/ADR-RES,2.387
META-8017,X-2108,5,2,Breast,NCI/ADR-RES,1.276
META-8018,X-2108,5,2,Breast,NCI/ADR-RES,1.157
META-8019,X-2108,5,2,Breast,NCI/ADR-RES,1.889
META-8017,X-2109,5,2,Breast,NCI/ADR-RES,0.980
META-8018,X-2109,5,2,Breast,NCI/ADR-RES,0.941
META-8019,X-2109,5,2,Breast,NCI/ADR-RES,1.168
META-8017,X-2129,5,2,Breast,NCI/ADR-RES,0.739
META-8018,X-2129,5,2,Breast,NCI/ADR-RES,1.704
META-8019,X-2129,5,2,Breast,NCI/ADR-RES,1.601
META-8017,X-2136,5,2,Breast,NCI/ADR-RES,0.174
META-8018,X-2136,5,2,Breast,NCI/ADR-RES,0.174
META-8019,X-2136,5,2,Breast,NCI/ADR-RES,0.174
META-8017,X-2138,5,2,Breast,NCI/ADR-RES,0.381
META-8018,X-2138,5,2,Breast,NCI/ADR-RES,0.381
META-8019,X-2138,5,2,Breast,NCI/ADR-RES,0.381
META-8017,X-2139,5,2,Breast,NCI/ADR-RES,0.094
META-8018,X-2139,5,2,Breast,NCI/ADR-RES,0.094
META-8019,X-2139,5,2,Breast,NCI/ADR-RES,0.094
META-8017,X-2177,5,2,Breast,NCI/ADR-RES,0.185
META-8018,X-2177,5,2,Breast,NCI/ADR-RES,0.185
META-8019,X-2177,5,2,Breast,NCI/ADR-RES,0.185
META-8017,X-2185,5,2,Breast,NCI/ADR-RES,0.298
META-8018,X-2185,5,2,Breast,NCI/ADR-RES,0.312
META-8019,X-2185,5,2,Breast,NCI/ADR-RES,0.304
META-8017,X-2193,5,2,Breast,NCI/ADR-RES,0.331
META-8018,X-2193,5,2,Breast,NCI/ADR-RES,0.331
META-8019,X-2193,5,2,Breast,NCI/ADR-RES,0.331
META-8017,X-2212,5,2,Breast,NCI/ADR-RES,0.075
META-8018,X-2212,5,2,Breast,NCI/ADR-RES,0.829
META-8019,X-2212,5,2,Breast,NCI/ADR-RES,0.928
META-8017,X-2255 - hydroxyproline form of bradykinin,5,2,Breast,NCI/ADR-RES,0.848
META-8018,X-2255 - hydroxyproline form of bradykinin,5,2,Breast,NCI/ADR-RES,0.456
META-8019,X-2255 - hydroxyproline form of bradykinin,5,2,Breast,NCI/ADR-RES,0.411
META-8017,X-2269,5,2,Breast,NCI/ADR-RES,0.326
META-8018,X-2269,5,2,Breast,NCI/ADR-RES,0.326
META-8019,X-2269,5,2,Breast,NCI/ADR-RES,0.326
META-8017,X-2272,5,2,Breast,NCI/ADR-RES,1.487
META-8018,X-2272,5,2,Breast,NCI/ADR-RES,1.566
META-8019,X-2272,5,2,Breast,NCI/ADR-RES,1.485
